date_sql,currency_type,record_type,record_type,version,billing_document,billing_document_item,order_co,order_co_item,value_for_reporting
2023-12-01,10,F,F,,9224173523,000040,1084788851,,010
2023-12-01,10,F,F,,9224091508,000080,1084425090,,010
2023-12-01,10,F,F,,9224173523,000080,1084788853,,010
2023-12-01,10,F,F,,9302492363,000012,1083769232,,010
2023-12-01,10,F,F,,9224173522,000060,1084788847,,010
2023-12-01,10,F,F,,9224091509,000020,1084425092,,010
2023-12-01,10,F,F,,9224173523,000120,1084788856,,010
2023-12-01,10,F,F,,9223931760,000080,1082405755,,010
2023-12-01,10,F,F,,9224173523,000140,1084788857,,010
2023-12-01,10,F,F,,9224091510,000020,1084425096,,010
2023-12-01,10,F,F,,9224173523,000030,1084788850,,010
2023-12-01,10,F,F,,9302511049,000030,1084805001,,010
2023-12-01,10,F,F,,9224173522,000020,1084788844,,010
2023-12-01,10,F,F,,9224091508,000030,1084425087,,010
2023-12-01,10,F,F,,9224173522,000040,1084788846,,010
2023-12-01,10,F,F,,9223931760,000020,1082405752,,010
2023-12-01,10,F,F,,9224173747,000020,1084790938,,010
2023-12-01,10,F,F,,9224091510,000080,1084425099,,010
2023-12-01,10,F,F,,9224173746,000020,1084790935,,010
2023-12-01,10,F,F,,9302492520,000020,1083769112,,010
2023-12-01,10,F,F,,9224173746,000040,1084790936,,010
2023-12-01,10,F,F,,9224091665,000020,1084427490,,010
2023-12-01,10,F,F,,9224173746,000060,1084790937,,010
2023-12-01,10,F,F,,9223931760,000040,1082405753,,010
2023-12-01,10,B,B,,5010263298,000009,1084788183,,010
2023-12-01,10,F,F,,9224091665,000040,1084427491,,010
2023-12-01,10,B,B,,5010263298,000010,1084788184,,010
2023-12-01,10,F,F,,9302512392,000010,1084881955,,010
2023-12-01,10,B,B,,5010263298,000008,1084788182,,010
2023-12-01,10,F,F,,9224090913,000100,1084422421,,010
2023-12-01,10,F,F,,9224173108,000080,1084785765,,010
2023-12-01,10,F,F,,9223932566,000080,1082407667,,010
2023-12-01,10,F,F,,9224173108,000060,1084785764,,010
2023-12-01,10,F,F,,9224090913,000050,1084422417,,010
2023-12-01,10,F,F,,9224173108,000020,1084785762,,010
2023-12-01,10,F,F,,9302492520,000030,1083769113,,010
2023-12-01,10,F,F,,9224173108,000040,1084785763,,010
2023-12-01,10,F,F,,9224090913,000020,1084422415,,010
2023-12-01,10,F,F,,9224173108,000120,1084785767,,010
2023-12-01,10,F,F,,9223932566,000060,1082407665,,010
2023-12-01,10,B,B,,5010263344,000050,1084793077,,010
2023-12-01,10,F,F,,9224090913,000090,1084422420,,010
2023-12-01,10,B,B,,5010263344,000046,1084793073,,010
2023-12-01,10,F,F,,9302511045,000030,1084804989,,010
2023-12-01,10,B,B,,5010263344,000047,1084793074,,010
2023-12-01,10,F,F,,9224090913,000060,1084422418,,010
2023-12-01,10,F,F,,9224173108,000100,1084785766,,010
2023-12-01,10,F,F,,9223932566,000070,1082407666,,010
2023-12-01,10,B,B,,5010263344,000048,1084793075,,010
2023-12-01,10,F,F,,9224090913,000120,1084422422,,010
2023-12-01,10,B,B,,5010263344,000051,1084793078,,010
2023-12-01,10,F,F,,9302492520,000010,1083769111,,010
2023-12-01,10,B,B,,5010263344,000049,1084793076,,010
2023-12-01,10,F,F,,9224090913,000080,1084422419,,010
2023-12-01,10,B,B,,5010263308,000025,1084788702,,010
2023-12-01,10,F,F,,9223932566,000040,1082407664,,010
2023-12-01,10,B,B,,5010263308,000026,1084788703,,010
2023-12-01,10,F,F,,9224090913,000040,1084422416,,010
2023-12-01,10,F,F,,9224174093,000030,1084790870,,010
2023-12-01,10,B,B,,5010246683,000010,1083793695,,010
2023-12-01,10,F,F,,9224174093,000020,1084790869,,010
2023-12-01,10,F,F,,9224091808,000051,1084427399,,010
2023-12-01,10,F,F,,9224174093,000040,1084790871,,010
2023-12-01,10,F,F,,9223932566,000020,1082407662,,010
2023-12-01,10,B,B,,5010263298,000028,1084788202,,010
2023-12-01,10,F,F,,9224091808,000101,1084427403,,010
2023-12-01,10,B,B,,5010263306,000010,1084788621,,010
2023-12-01,10,F,F,,9302492368,000010,1083769246,,010
2023-12-01,10,B,B,,5010263306,000011,1084788622,,010
2023-12-01,10,F,F,,9224091808,000091,1084427402,,010
2023-12-01,10,F,F,,9224172789,000040,1084787081,,010
2023-12-01,10,F,F,,9223932566,000030,1082407663,,010
2023-12-01,10,F,F,,9224172789,000030,1084787080,,010
2023-12-01,10,F,F,,9224091808,000151,1084427406,,010
2023-12-01,10,F,F,,9224172789,000020,1084787079,,010
2023-12-01,10,F,F,,9302511047,000020,1084804994,,010
2023-12-01,10,F,F,,9224172789,000060,1084787082,,010
2023-12-01,10,F,F,,9224091808,000061,1084427400,,010
2023-12-01,10,F,F,,9224173811,000040,1084788785,,010
2023-12-01,10,F,F,,9223932529,000100,1082406296,,010
2023-12-01,10,F,F,,9224173811,000020,1084788784,,010
2023-12-01,10,F,F,,9224091808,000131,1084427405,,010
2023-12-01,10,F,F,,9224173811,000080,1084788788,,010
2023-12-01,10,F,F,,9302492368,000030,1083771448,,010
2023-12-01,10,F,F,,9224173811,000120,1084788791,,010
2023-12-01,10,F,F,,9224091808,000071,1084427401,,010
2023-12-01,10,F,F,,9224173811,000100,1084788789,,010
2023-12-01,10,F,F,,9223932529,000020,1082406291,,010
2023-12-01,10,F,F,,9224173811,000110,1084788790,,010
2023-12-01,10,F,F,,9224091808,000111,1084427404,,010
2023-12-01,10,F,F,,9224173811,000050,1084788786,,010
2023-12-01,10,F,F,,9302512392,000030,1084881957,,010
2023-12-01,10,F,F,,9224173811,000060,1084788787,,010
2023-12-01,10,F,F,,9224090269,000020,1084422168,,010
2023-12-01,10,F,F,,9302509946,000012,1084791661,,010
2023-12-01,10,F,F,,9223932917,000020,1082407295,,010
2023-12-01,10,F,F,,9302509945,000011,1084791659,,010
2023-12-01,10,F,F,,9224091402,000040,1084423670,,010
2023-12-01,10,F,F,,9302509946,000011,1084791660,,010
2023-12-01,10,F,F,,9302492368,000020,1083769247,,010
2023-12-01,10,B,B,,5010263328,000001,1084792493,,010
2023-12-01,10,F,F,,9224091402,000030,1084423669,,010
2023-12-01,10,F,F,,9224173485,000040,1084788162,,010
2023-12-01,10,F,F,,9223932529,000040,1082406293,,010
2023-12-01,10,F,F,,9224173485,000020,1084788160,,010
2023-12-01,10,F,F,,9224091402,000020,1084423668,,010
2023-12-01,10,F,F,,9224173485,000030,1084788161,,010
2023-12-01,10,F,F,,9302511045,000020,1084804988,,010
2023-12-01,10,F,F,,9224173485,000080,1084788165,,010
2023-12-01,10,F,F,,9224091643,000060,1084427085,,010
2023-12-01,10,F,F,,9224173485,000070,1084788164,,010
2023-12-01,10,F,F,,9223932917,000040,1082407296,,010
2023-12-01,10,F,F,,9224173485,000060,1084788163,,010
2023-12-01,10,F,F,,9224091643,000040,1084427084,,010
2023-12-01,10,F,F,,9224173610,000040,1084788391,,010
2023-12-01,10,F,F,,9302492821,000010,1083771241,,010
2023-12-01,10,F,F,,9224173610,000020,1084788390,,010
2023-12-01,10,F,F,,9224091643,000020,1084427083,,010
2023-12-01,10,F,F,,9224173587,000020,1084791415,,010
2023-12-01,10,F,F,,9223932529,000060,1082406294,,010
2023-12-01,10,F,F,,9224173587,000040,1084791416,,010
2023-12-01,10,F,F,,9224090713,000070,1084421907,,010
2023-12-01,10,F,F,,9224172986,000020,1084788526,,010
2023-12-01,10,F,F,,9224046350,000020,1084216514,,010
2023-12-01,10,F,F,,9224173046,000050,1084786187,,010
2023-12-01,10,F,F,,9224090713,000020,1084421903,,010
2023-12-01,10,B,B,,5010263359,000040,1084793329,,010
2023-12-01,10,F,F,,9223932529,000030,1082406292,,010
2023-12-01,10,F,F,,9224173046,000030,1084786186,,010
2023-12-01,10,F,F,,9224090713,000060,1084421906,,010
2023-12-01,10,B,B,,5010263359,000041,1084793330,,010
2023-12-01,10,F,F,,9302492822,000010,1083771242,,010
2023-12-01,10,F,F,,9224172798,000050,1084787123,,010
2023-12-01,10,F,F,,9224090713,000030,1084421904,,010
2023-12-01,10,F,F,,9224172798,000060,1084787124,,010
2023-12-01,10,F,F,,9223932529,000080,1082406295,,010
2023-12-01,10,F,F,,9224173232,000040,1084786632,,010
2023-12-01,10,F,F,,9224090713,000040,1084421905,,010
2023-12-01,10,F,F,,9224173232,000060,1084786633,,010
2023-12-01,10,F,F,,9302511048,000010,1084804996,,010
2023-12-01,10,F,F,,9224173232,000100,1084786635,,010
2023-12-01,10,F,F,,9224090713,000080,1084421908,,010
2023-12-01,10,F,F,,9224173232,000080,1084786634,,010
2023-12-01,10,B,B,,5010244144,000016,1082411854,,010
2023-12-01,10,F,F,,9224173232,000020,1084786631,,010
2023-12-01,10,F,F,,9224091104,000040,1084423431,,010
2023-12-01,10,F,F,,9224173865,000050,1084790815,,010
2023-12-01,10,F,F,,9302492360,000010,1083769224,,010
2023-12-01,10,F,F,,9224173865,000030,1084790814,,010
2023-12-01,10,F,F,,9224091104,000030,1084423430,,010
2023-12-01,10,F,F,,9224173212,000020,1084786560,,010
2023-12-01,10,B,B,,5010244144,000015,1082411853,,010
2023-12-01,10,F,F,,9224172782,000040,1084786291,,010
2023-12-01,10,F,F,,9224091104,000120,1084423436,,010
2023-12-01,10,F,F,,9224172782,000020,1084786290,,010
2023-12-01,10,F,F,,9302512392,000020,1084881956,,010
2023-12-01,10,F,F,,9224173622,000020,1084789881,,010
2023-12-01,10,F,F,,9224091104,000020,1084423429,,010
2023-12-01,10,F,F,,9224173562,000100,1084790320,,010
2023-12-01,10,B,B,,5010244144,000017,1082411855,,010
2023-12-01,10,F,F,,9224173562,000060,1084790318,,010
2023-12-01,10,F,F,,9224091104,000060,1084423432,,010
2023-12-01,10,F,F,,9224173562,000080,1084790319,,010
2023-12-01,10,F,F,,9302492359,000010,1083769223,,010
2023-12-01,10,F,F,,9224173562,000020,1084790316,,010
2023-12-01,10,F,F,,9224091104,000100,1084423435,,010
2023-12-01,10,F,F,,9224173562,000040,1084790317,,010
2023-12-01,10,F,F,,9223932442,000021,1082406916,,010
2023-12-01,10,F,F,,9224174222,000080,1084790539,,010
2023-12-01,10,F,F,,9224091104,000090,1084423434,,010
2023-12-01,10,F,F,,9224174222,000060,1084790538,,010
2023-12-01,10,F,F,,9302511046,000010,1084804990,,010
2023-12-01,10,F,F,,9224174222,000120,1084790541,,010
2023-12-01,10,F,F,,9224091104,000080,1084423433,,010
2023-12-01,10,F,F,,9224174222,000030,1084790536,,010
2023-12-01,10,F,F,,9223932442,000041,1082406917,,010
2023-12-01,10,F,F,,9224174222,000100,1084790540,,010
2023-12-01,10,B,B,,5010256575,000073,1084427234,,010
2023-12-01,10,F,F,,9224174222,000020,1084790535,,010
2023-12-01,10,F,F,,9302492358,000010,1083769222,,010
2023-12-01,10,F,F,,9224174222,000040,1084790537,,010
2023-12-01,10,B,B,,5010256575,000072,1084427233,,010
2023-12-01,10,F,F,,9224173619,000040,1084789866,,010
2023-12-01,10,B,B,,5010244170,000038,1082412918,,010
2023-12-01,10,F,F,,9224173619,000020,1084789864,,010
2023-12-01,10,B,B,,5010256575,000074,1084427235,,010
2023-12-01,10,F,F,,9224173619,000060,1084789867,,010
2023-12-01,10,B,B,,5010246683,000011,1083793696,,010
2023-12-01,10,F,F,,9224173619,000070,1084789868,,010
2023-12-01,10,F,F,,9224091647,000060,1084427103,,010
2023-12-01,10,F,F,,9224173619,000030,1084789865,,010
2023-12-01,10,B,B,,5010244170,000039,1082412919,,010
2023-12-01,10,F,F,,9224173619,000080,1084789869,,010
2023-12-01,10,F,F,,9224091649,000060,1084427109,,010
2023-12-01,10,B,B,,5010263341,000009,1084792979,,010
2023-12-01,10,F,F,,9302492364,000030,1083769235,,010
2023-12-01,10,B,B,,5010263341,000010,1084792980,,010
2023-12-01,10,F,F,,9224091649,000040,1084427107,,010
2023-12-01,10,F,F,,9224173199,000060,1084789301,,010
2023-12-01,10,F,F,,9223932442,000051,1082406918,,010
2023-12-01,10,F,F,,9224173199,000040,1084789300,,010
2023-12-01,10,F,F,,9224091647,000020,1084427100,,010
2023-12-01,10,F,F,,9224173199,000020,1084789299,,010
2023-12-01,10,F,F,,9302511044,000010,1084804984,,010
2023-12-01,10,B,B,,5010263344,000002,1084793029,,010
2023-12-01,10,F,F,,9224091648,000020,1084427105,,010
2023-12-01,10,B,B,,5010263344,000001,1084793028,,010
2023-12-01,10,F,F,,9223932442,000061,1082406919,,010
2023-12-01,10,F,F,,9224174115,000020,1084789367,,010
2023-12-01,10,F,F,,9224091649,000050,1084427108,,010
2023-12-01,10,F,F,,9224174115,000040,1084789368,,010
2023-12-01,10,F,F,,9302492364,000020,1083769234,,010
2023-12-01,10,B,B,,5010263322,000041,1084791334,,010
2023-12-01,10,F,F,,9224091647,000040,1084427101,,010
2023-12-01,10,B,B,,5010263322,000040,1084791333,,010
2023-12-01,10,F,F,,9223932748,000061,1082407855,,010
2023-12-01,10,F,F,,9224173468,000030,1084788094,,010
2023-12-01,10,F,F,,9224091647,000050,1084427102,,010
2023-12-01,10,F,F,,9224173468,000050,1084788095,,010
2023-12-01,10,F,F,,9224160045,000020,1084880329,,010
2023-12-01,10,F,F,,9224173468,000020,1084788093,,010
2023-12-01,10,F,F,,9224091649,000020,1084427106,,010
2023-12-01,10,F,F,,9224173825,000040,1084789401,,010
2023-12-01,10,F,F,,9223932748,000021,1082407852,,010
2023-12-01,10,F,F,,9224173468,000060,1084788096,,010
2023-12-01,10,F,F,,9224091647,000080,1084427104,,010
2023-12-01,10,F,F,,9224173825,000050,1084789402,,010
2023-12-01,10,F,F,,9302492364,000010,1083769233,,010
2023-12-01,10,F,F,,9224173825,000030,1084789400,,010
2023-12-01,10,F,F,,9224090959,000060,1084423939,,010
2023-12-01,10,F,F,,9224173230,000100,1084786628,,010
2023-12-01,10,F,F,,9223932748,000071,1082407856,,010
2023-12-01,10,F,F,,9224173230,000040,1084786624,,010
2023-12-01,10,F,F,,9224090959,000080,1084423940,,010
2023-12-01,10,F,F,,9224173230,000020,1084786623,,010
2023-12-01,10,F,F,,9302511047,000010,1084804993,,010
2023-12-01,10,F,F,,9224173230,000080,1084786627,,010
2023-12-01,10,F,F,,9224090959,000040,1084423937,,010
2023-12-01,10,F,F,,9224173230,000060,1084786625,,010
2023-12-01,10,F,F,,9223932748,000041,1082407854,,010
2023-12-01,10,F,F,,9224173230,000070,1084786626,,010
2023-12-01,10,F,F,,9224090959,000100,1084423941,,010
2023-12-01,10,F,F,,9224173469,000020,1084788097,,010
2023-12-01,10,F,F,,9302492531,000020,1083771573,,010
2023-12-01,10,F,F,,9224173469,000030,1084788098,,010
2023-12-01,10,F,F,,9224090959,000020,1084423936,,010
2023-12-01,10,F,F,,9224173470,000020,1084788099,,010
2023-12-01,10,F,F,,9223932748,000031,1082407853,,010
2023-12-01,10,B,B,,5010263336,000001,1084792836,,010
2023-12-01,10,F,F,,9224090959,000050,1084423938,,010
2023-12-01,10,F,F,,9302509948,000013,1084792366,,010
2023-12-01,10,B,B,,5010265773,000002,1084885930,,010
2023-12-01,10,F,F,,9302509948,000011,1084792364,,010
2023-12-01,10,F,F,,9224090477,000081,1084422895,,010
2023-12-01,10,F,F,,9302509948,000012,1084792365,,010
2023-12-01,10,F,F,,9223932748,000081,1082407857,,010
2023-12-01,10,F,F,,9302509947,000011,1084792363,,010
2023-12-01,10,F,F,,9224090477,000061,1084422894,,010
2023-12-01,10,F,F,,9302509897,000011,1084792134,,010
2023-12-01,10,F,F,,9302492531,000030,1083771574,,010
2023-12-01,10,F,F,,9302509896,000011,1084792133,,010
2023-12-01,10,F,F,,9224090477,000101,1084422897,,010
2023-12-01,10,F,F,,9224172990,000040,1084788543,,010
2023-12-01,10,F,F,,9223933152,000040,1082410234,,010
2023-12-01,10,F,F,,9224172990,000020,1084788542,,010
2023-12-01,10,F,F,,9224090473,000030,1084422875,,010
2023-12-01,10,F,F,,9224172580,000030,1084785559,,010
2023-12-01,10,F,F,,9302511048,000020,1084804997,,010
2023-12-01,10,F,F,,9224172843,000040,1084786325,,010
2023-12-01,10,F,F,,9224090473,000040,1084422876,,010
2023-12-01,10,F,F,,9224172843,000020,1084786324,,010
2023-12-01,10,F,F,,9223933152,000060,1082410235,,010
2023-12-01,10,F,F,,9224172843,000060,1084786326,,010
2023-12-01,10,F,F,,9224090475,000061,1084422883,,010
2023-12-01,10,F,F,,9224172843,000100,1084786328,,010
2023-12-01,10,F,F,,9302492531,000010,1083771572,,010
2023-12-01,10,F,F,,9224172843,000080,1084786327,,010
2023-12-01,10,F,F,,9224090475,000051,1084422882,,010
2023-12-01,10,B,B,,5010263324,000041,1084791882,,010
2023-12-01,10,F,F,,9223933152,000030,1082410233,,010
2023-12-01,10,B,B,,5010263299,000017,1084788222,,010
2023-12-01,10,F,F,,9224090475,000071,1084422884,,010
2023-12-01,10,B,B,,5010263299,000016,1084788221,,010
2023-12-01,10,F,F,,9224160045,000040,1084880331,,010
2023-12-01,10,F,F,,9302510714,000010,1084790078,,010
2023-12-01,10,F,F,,9224090477,000041,1084422892,,010
2023-12-01,10,F,F,,9302510713,000012,1084790077,,010
2023-12-01,10,F,F,,9223933152,000020,1082410232,,010
2023-12-01,10,B,B,,5010263320,000001,1084790408,,010
2023-12-01,10,F,F,,9224090473,000060,1084422877,,010
2023-12-01,10,F,F,,9302510713,000011,1084790076,,010
2023-12-01,10,F,F,,9302492528,000010,1083771565,,010
2023-12-01,10,F,F,,9224173849,000060,1084790724,,010
2023-12-01,10,F,F,,9224090477,000051,1084422893,,010
2023-12-01,10,F,F,,9224173849,000020,1084790721,,010
2023-12-01,10,F,F,,9223932868,000020,1082409715,,010
2023-12-01,10,F,F,,9224173849,000040,1084790723,,010
2023-12-01,10,F,F,,9224090473,000020,1084422874,,010
2023-12-01,10,F,F,,9224173849,000160,1084790729,,010
2023-12-01,10,F,F,,9302511037,000010,1084804965,,010
2023-12-01,10,F,F,,9224173849,000120,1084790727,,010
2023-12-01,10,F,F,,9224090475,000031,1084422881,,010
2023-12-01,10,F,F,,9224173849,000030,1084790722,,010
2023-12-01,10,F,F,,9223932868,000040,1082409716,,010
2023-12-01,10,F,F,,9224173849,000080,1084790725,,010
2023-12-01,10,F,F,,9224090477,000091,1084422896,,010
2023-12-01,10,F,F,,9224173849,000100,1084790726,,010
2023-12-01,10,F,F,,9302492528,000030,1083771567,,010
2023-12-01,10,F,F,,9224173849,000140,1084790728,,010
2023-12-01,10,F,F,,9224090151,000040,1084420756,,010
2023-12-01,10,F,F,,9224173498,000040,1084790648,,010
2023-12-01,10,F,F,,9223933409,000020,1082409560,,010
2023-12-01,10,F,F,,9224173498,000020,1084790646,,010
2023-12-01,10,F,F,,9224090151,000020,1084420755,,010
2023-12-01,10,F,F,,9224173498,000030,1084790647,,010
2023-12-01,10,B,B,,5010246683,000055,1083793740,,010
2023-12-01,10,F,F,,9224173498,000060,1084790649,,010
2023-12-01,10,F,F,,9224090151,000060,1084420757,,010
2023-12-01,10,F,F,,9224173498,000080,1084790651,,010
2023-12-01,10,F,F,,9223933847,000020,1082412239,,010
2023-12-01,10,F,F,,9224173498,000070,1084790650,,010
2023-12-01,10,F,F,,9224091295,000040,1084427338,,010
2023-12-01,10,F,F,,9224174304,000030,1084790675,,010
2023-12-01,10,F,F,,9302492527,000010,1083771564,,010
2023-12-01,10,F,F,,9224174304,000020,1084790674,,010
2023-12-01,10,F,F,,9224091295,000060,1084427339,,010
2023-12-01,10,F,F,,9224174304,000040,1084790676,,010
2023-12-01,10,F,F,,9223933848,000020,1082412240,,010
2023-12-01,10,F,F,,9224173984,000040,1084792676,,010
2023-12-01,10,F,F,,9224091295,000030,1084427337,,010
2023-12-01,10,F,F,,9224173984,000020,1084792675,,010
2023-12-01,10,F,F,,9302511044,000030,1084804986,,010
2023-12-01,10,F,F,,9224173602,000020,1084788351,,010
2023-12-01,10,F,F,,9224091295,000020,1084427336,,010
2023-12-01,10,F,F,,9224173603,000020,1084788352,,010
2023-12-01,10,F,F,,9223932650,000020,1082407755,,010
2023-12-01,10,F,F,,9224172856,000040,1084786367,,010
2023-12-01,10,F,F,,9224090162,000030,1084422553,,010
2023-12-01,10,F,F,,9224172856,000020,1084786366,,010
2023-12-01,10,F,F,,9302492528,000020,1083771566,,010
2023-12-01,10,F,F,,9302510510,000010,1084792605,,010
2023-12-01,10,F,F,,9224090162,000020,1084422552,,010
2023-12-01,10,F,F,,9224173608,000040,1084788382,,010
2023-12-01,10,F,F,,9223932650,000040,1082407757,,010
2023-12-01,10,F,F,,9224173608,000060,1084788383,,010
2023-12-01,10,F,F,,9224091109,000100,1084423449,,010
2023-12-01,10,F,F,,9224173608,000030,1084788381,,010
2023-12-01,10,F,F,,9224160045,000030,1084880330,,010
2023-12-01,10,F,F,,9224173608,000020,1084788380,,010
2023-12-01,10,F,F,,9224091109,000030,1084423444,,010
2023-12-01,10,F,F,,9224174246,000040,1084791070,,010
2023-12-01,10,F,F,,9223932650,000030,1082407756,,010
2023-12-01,10,F,F,,9224174246,000060,1084791071,,010
2023-12-01,10,F,F,,9224091109,000040,1084423445,,010
2023-12-01,10,F,F,,9224174246,000030,1084791069,,010
2023-12-01,10,F,F,,9302492523,000010,1083769118,,010
2023-12-01,10,F,F,,9224174246,000020,1084791068,,010
2023-12-01,10,F,F,,9224091109,000070,1084423447,,010
2023-12-01,10,F,F,,9224174139,000051,1084790259,,010
2023-12-01,10,F,F,,9223932650,000060,1082407758,,010
2023-12-01,10,F,F,,9224174138,000061,1084790256,,010
2023-12-01,10,F,F,,9224091109,000020,1084423443,,010
2023-12-01,10,F,F,,9224174138,000021,1084790253,,010
2023-12-01,10,F,F,,9302511035,000011,1084804961,,010
2023-12-01,10,F,F,,9224174139,000041,1084790258,,010
2023-12-01,10,F,F,,9224091109,000060,1084423446,,010
2023-12-01,10,F,F,,9224174139,000071,1084790260,,010
2023-12-01,10,B,B,,5010244146,000008,1082411868,,010
2023-12-01,10,F,F,,9224174139,000081,1084790261,,010
2023-12-01,10,F,F,,9224091109,000080,1084423448,,010
2023-12-01,10,F,F,,9224174138,000051,1084790255,,010
2023-12-01,10,F,F,,9302492522,000011,1083769117,,010
2023-12-01,10,F,F,,9224174139,000031,1084790257,,010
2023-12-01,10,F,F,,9224091109,000120,1084423450,,010
2023-12-01,10,F,F,,9224174138,000041,1084790254,,010
2023-12-01,10,B,B,,5010244146,000009,1082411869,,010
2023-12-01,10,F,F,,9224174139,000091,1084790262,,010
2023-12-01,10,F,F,,9224090915,000130,1084423311,,010
2023-12-01,10,F,F,,9224173457,000080,1084787834,,010
2023-12-01,10,B,B,,5611160907,000001,1076838642,,010
2023-12-01,10,F,F,,9224173457,000060,1084787833,,010
2023-12-01,10,F,F,,9224090915,000100,1084423309,,010
2023-12-01,10,F,F,,9224173457,000100,1084787835,,010
2023-12-01,10,F,F,,9223934219,000020,1082413195,,010
2023-12-01,10,F,F,,9224173457,000040,1084787831,,010
2023-12-01,10,F,F,,9224090918,000100,1084423320,,010
2023-12-01,10,F,F,,9224173457,000020,1084787830,,010
2023-12-01,10,B,B,,5010246361,000001,1083771407,,010
2023-12-01,10,F,F,,9224173457,000050,1084787832,,010
2023-12-01,10,F,F,,9224090649,000020,1084423116,,010
2023-12-01,10,B,B,,5010263341,000006,1084792976,,010
2023-12-01,10,F,F,,9223934219,000060,1082413197,,010
2023-12-01,10,B,B,,5010263341,000007,1084792977,,010
2023-12-01,10,F,F,,9224090915,000070,1084422427,,010
2023-12-01,10,B,B,,5010263341,000008,1084792978,,010
2023-12-01,10,F,F,,9302511043,000020,1084804982,,010
2023-12-01,10,F,F,,9224172381,000040,1084786054,,010
2023-12-01,10,F,F,,9224090915,000050,1084422426,,010
2023-12-01,10,F,F,,9224172381,000030,1084786053,,010
2023-12-01,10,F,F,,9223934219,000040,1082413196,,010
2023-12-01,10,F,F,,9224172381,000020,1084786052,,010
2023-12-01,10,F,F,,9224090918,000080,1084423319,,010
2023-12-01,10,B,B,,5010263326,000020,1084791963,,010
2023-12-01,10,F,F,,9119769685,000032,1083769122,,010
2023-12-01,10,B,B,,5010263326,000019,1084791962,,010
2023-12-01,10,F,F,,9224090915,000030,1084422425,,010
2023-12-01,10,F,F,,9224172898,000080,1084788974,,010
2023-12-01,10,F,F,,9223934219,000080,1082413198,,010
2023-12-01,10,F,F,,9224172898,000040,1084788972,,010
2023-12-01,10,F,F,,9224090915,000110,1084423310,,010
2023-12-01,10,F,F,,9224172898,000100,1084788975,,010
2023-12-01,10,F,F,,9224160043,000080,1084880327,,010
2023-12-01,10,F,F,,9224172898,000120,1084788976,,010
2023-12-01,10,F,F,,9224090915,000150,1084423313,,010
2023-12-01,10,F,F,,9224172898,000060,1084788973,,010
2023-12-01,10,F,F,,9223932669,000020,1082408267,,010
2023-12-01,10,F,F,,9224172898,000020,1084788971,,010
2023-12-01,10,F,F,,9224090915,000090,1084423308,,010
2023-12-01,10,F,F,,9224172898,000140,1084788977,,010
2023-12-01,10,F,F,,9119769690,000011,1083769133,,010
2023-12-01,10,F,F,,9224172792,000051,1084787088,,010
2023-12-01,10,F,F,,9224090915,000140,1084423312,,010
2023-12-01,10,F,F,,9224172792,000061,1084787089,,010
2023-12-01,10,F,F,,9223932669,000040,1082408268,,010
2023-12-01,10,F,F,,9224172792,000031,1084787087,,010
2023-12-01,10,F,F,,9224090918,000120,1084423321,,010
2023-12-01,10,F,F,,9224172792,000071,1084787090,,010
2023-12-01,10,F,F,,9302511043,000010,1084804981,,010
2023-12-01,10,F,F,,9224173841,000020,1084789469,,010
2023-12-01,10,F,F,,9224090911,000060,1084422409,,010
2023-12-01,10,F,F,,9224173824,000080,1084789399,,010
2023-12-01,10,F,F,,9223932669,000080,1082408270,,010
2023-12-01,10,F,F,,9224173824,000020,1084789394,,010
2023-12-01,10,F,F,,9224090911,000020,1084422406,,010
2023-12-01,10,F,F,,9224173824,000030,1084789395,,010
2023-12-01,10,F,F,,9119769686,000033,1083769126,,010
2023-12-01,10,F,F,,9224173824,000070,1084789398,,010
2023-12-01,10,F,F,,9224090911,000080,1084422411,,010
2023-12-01,10,F,F,,9224173824,000040,1084789396,,010
2023-12-01,10,F,F,,9223932669,000060,1082408269,,010
2023-12-01,10,F,F,,9224173824,000060,1084789397,,010
2023-12-01,10,F,F,,9224090911,000070,1084422410,,010
2023-12-01,10,F,F,,9224172698,000020,1084785973,,010
2023-12-01,10,B,B,,5010246683,000056,1083793741,,010
2023-12-01,10,F,F,,9224172698,000060,1084785975,,010
2023-12-01,10,F,F,,9224090911,000100,1084422412,,010
2023-12-01,10,F,F,,9224172698,000040,1084785974,,010
2023-12-01,10,B,B,,5010244158,000013,1082412480,,010
2023-12-01,10,F,F,,9224173061,000040,1084786669,,010
2023-12-01,10,F,F,,9224090911,000120,1084422413,,010
2023-12-01,10,F,F,,9224173061,000020,1084786668,,010
2023-12-01,10,F,F,,9119769689,000012,1083769132,,010
2023-12-01,10,F,F,,9224173336,000020,1084786522,,010
2023-12-01,10,F,F,,9224090911,000040,1084422408,,010
2023-12-01,10,F,F,,9224173343,000040,1084787649,,010
2023-12-01,10,B,B,,5010244158,000012,1082412479,,010
2023-12-01,10,F,F,,9224173336,000030,1084786523,,010
2023-12-01,10,F,F,,9224090911,000030,1084422407,,010
2023-12-01,10,F,F,,9224173343,000030,1084787648,,010
2023-12-01,10,F,F,,9302511043,000030,1084804983,,010
2023-12-01,10,F,F,,9224173343,000020,1084787647,,010
2023-12-01,10,F,F,,9224090828,000020,1084423229,,010
2023-12-01,10,F,F,,9224173336,000040,1084786524,,010
2023-12-01,10,B,B,,5010244158,000014,1082412481,,010
2023-12-01,10,B,B,,5010263359,000008,1084793297,,010
